Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Average_Order_Value
CUST07980,16,7,334353.1,5,5,5,15,Champions,47764.72857142857
CUST07981,3,6,394216.55,5,4,5,14,Champions,65702.75833333333
CUST07982,368,4,84825.85,1,2,2,5,Lost Customers,21206.4625
CUST07983,105,5,308646.15,3,3,4,10,Others,61729.23
CUST07984,3,7,173086.95,5,5,3,13,Loyal Customers,24726.707142857143
CUST07985,410,1,186654.0,1,1,3,5,Lost Customers,186654.0
CUST07986,56,3,151340.80000000002,4,2,3,9,Potential Loyalists,50446.93333333334
CUST07987,12,4,238393.3,5,2,4,11,Potential Loyalists,59598.325
CUST07988,597,3,52237.3,1,2,1,4,Lost Customers,17412.433333333334
CUST07989,50,6,95489.1,4,4,2,10,Loyal Customers,15914.85
CUST07990,184,7,409808.85,2,5,5,12,At Risk,58544.12142857142
CUST07991,162,3,121207.7,3,2,2,7,Others,40402.566666666666
CUST07992,533,1,88339.65,1,1,2,4,Lost Customers,88339.65
CUST07993,116,3,14380.6,3,2,1,6,Others,4793.533333333334
CUST07994,123,3,92306.95,3,2,2,7,Others,30768.983333333334
CUST07995,95,6,172651.65,3,4,3,10,Loyal Customers,28775.274999999998
CUST07996,250,5,71705.34999999999,2,3,1,6,Others,14341.069999999998
CUST07997,115,9,264475.14999999997,3,5,4,12,Loyal Customers,29386.127777777772
CUST07998,131,4,116256.45,3,2,2,7,Others,29064.1125
CUST07999,87,4,85073.1,4,2,2,8,Potential Loyalists,21268.275
CUST08000,92,3,276552.9,4,2,4,10,Potential Loyalists,92184.3
CUST08001,758,2,57400.05,1,1,1,3,Lost Customers,28700.025
CUST08003,68,2,247618.6,4,1,4,9,Others,123809.3
CUST08004,257,9,187352.15,2,5,3,10,At Risk,20816.905555555553
CUST08005,46,6,96993.4,4,4,2,10,Loyal Customers,16165.566666666666
CUST08006,5,6,646919.15,5,4,5,14,Champions,107819.85833333334
CUST08007,74,5,116875.40000000001,4,3,2,9,Potential Loyalists,23375.08
CUST08008,156,6,256136.65,3,4,4,11,Loyal Customers,42689.441666666666
CUST08009,416,2,170200.4,1,1,3,5,Lost Customers,85100.2
CUST08010,356,6,61723.2,1,4,1,6,Others,10287.199999999999
CUST08011,376,8,184696.05,1,5,3,9,At Risk,23087.00625
CUST08012,162,7,218974.09999999998,3,5,4,12,Loyal Customers,31282.014285714282
CUST08013,12,6,528656.65,5,4,5,14,Champions,88109.44166666667
CUST08014,27,5,118471.35,5,3,2,10,Potential Loyalists,23694.27
CUST08015,375,4,197398.5,1,2,3,6,Lost Customers,49349.625
CUST08016,68,6,341835.64999999997,4,4,5,13,Champions,56972.60833333333
CUST08017,366,4,121124.9,1,2,2,5,Lost Customers,30281.225
CUST08018,129,6,191732.0,3,4,3,10,Loyal Customers,31955.333333333332
CUST08019,103,9,599597.5,3,5,5,13,Loyal Customers,66621.94444444444
CUST08020,52,7,208065.9,4,5,3,12,Loyal Customers,29723.7
CUST08021,72,5,409667.65,4,3,5,12,Potential Loyalists,81933.53
CUST08022,135,7,231300.2,3,5,4,12,Loyal Customers,33042.885714285716
CUST08023,80,4,105763.8,4,2,2,8,Potential Loyalists,26440.95
CUST08024,132,3,176113.4,3,2,3,8,Others,58704.46666666667
CUST08025,103,6,202201.65,3,4,3,10,Loyal Customers,33700.275
CUST08026,302,5,323505.15,1,3,5,9,At Risk,64701.030000000006
CUST08027,301,3,44944.5,1,2,1,4,Lost Customers,14981.5
CUST08028,163,5,255480.09999999998,3,3,4,10,Others,51096.02
CUST08029,72,6,88482.80000000002,4,4,2,10,Loyal Customers,14747.133333333337
CUST08030,218,4,211411.15000000002,2,2,4,8,Lost Customers,52852.787500000006
CUST08031,147,2,19926.15,3,1,1,5,Others,9963.075
CUST08032,124,7,126630.55,3,5,2,10,Loyal Customers,18090.07857142857
CUST08033,146,5,38779.15,3,3,1,7,Others,7755.83
CUST08034,79,3,188739.9,4,2,3,9,Potential Loyalists,62913.299999999996
CUST08035,266,5,50255.65,2,3,1,6,Others,10051.130000000001
CUST08036,235,3,21556.5,2,2,1,5,Lost Customers,7185.5
CUST08037,163,10,533374.25,3,5,5,13,Loyal Customers,53337.425
CUST08038,302,5,276840.55,1,3,4,8,At Risk,55368.11
CUST08039,91,5,73854.20000000001,4,3,1,8,Potential Loyalists,14770.840000000002
CUST08040,8,7,282734.0,5,5,4,14,Champions,40390.57142857143
CUST08041,584,2,24736.6,1,1,1,3,Lost Customers,12368.3
CUST08042,94,2,23982.8,4,1,1,6,Others,11991.4
CUST08043,277,2,41189.0,2,1,1,4,Lost Customers,20594.5
CUST08044,654,3,392072.15,1,2,5,8,Lost Customers,130690.71666666667
CUST08045,87,6,155617.4,4,4,3,11,Loyal Customers,25936.233333333334
CUST08046,64,3,205395.25,4,2,3,9,Potential Loyalists,68465.08333333333
CUST08047,91,3,50259.2,4,2,1,7,Potential Loyalists,16753.066666666666
CUST08048,106,4,238570.8,3,2,4,9,Others,59642.7
CUST08049,27,5,250683.3,5,3,4,12,Potential Loyalists,50136.659999999996
CUST08050,365,4,246013.05,1,2,4,7,Lost Customers,61503.2625
CUST08051,458,2,91125.15000000001,1,1,2,4,Lost Customers,45562.575000000004
CUST08052,15,5,114575.15,5,3,2,10,Potential Loyalists,22915.03
CUST08053,83,9,339327.55,4,5,5,14,Champions,37703.06111111111
CUST08054,453,5,133046.65,1,3,2,6,Others,26609.329999999998
CUST08055,135,9,406545.75,3,5,5,13,Loyal Customers,45171.75
CUST08056,354,4,170647.35,1,2,3,6,Lost Customers,42661.8375
CUST08057,248,3,70659.05,2,2,1,5,Lost Customers,23553.016666666666
CUST08058,38,4,123225.65000000001,5,2,2,9,Potential Loyalists,30806.412500000002
CUST08059,203,3,35491.899999999994,2,2,1,5,Lost Customers,11830.633333333331
CUST08060,134,6,416662.65,3,4,5,12,Loyal Customers,69443.77500000001
CUST08061,87,8,97639.25,4,5,2,11,Loyal Customers,12204.90625
CUST08062,13,6,222933.05,5,4,4,13,Champions,37155.50833333333
CUST08063,57,7,212597.85,4,5,4,13,Champions,30371.12142857143
CUST08064,195,6,200756.05000000002,2,4,3,9,At Risk,33459.34166666667
CUST08065,158,7,334513.10000000003,3,5,5,13,Loyal Customers,47787.58571428572
CUST08066,91,10,403266.05,4,5,5,14,Champions,40326.604999999996
CUST08067,192,4,344177.25,2,2,5,9,Lost Customers,86044.3125
CUST08068,80,7,314516.75,4,5,4,13,Champions,44930.96428571428
CUST08069,121,5,166155.0,3,3,3,9,Others,33231.0
CUST08070,10,7,342642.55,5,5,5,15,Champions,48948.93571428571
CUST08071,11,6,601262.95,5,4,5,14,Champions,100210.49166666665
CUST08072,296,7,106892.4,1,5,2,8,Others,15270.342857142856
CUST08073,25,6,132696.55,5,4,2,11,Loyal Customers,22116.091666666664
CUST08074,11,8,312865.05,5,5,4,14,Champions,39108.13125
CUST08075,806,1,1725.5,1,1,1,3,Lost Customers,1725.5
CUST08076,246,4,61514.3,2,2,1,5,Lost Customers,15378.575
CUST08077,783,1,25372.8,1,1,1,3,Lost Customers,25372.8
CUST08078,66,6,163333.65,4,4,3,11,Loyal Customers,27222.274999999998
CUST08079,54,6,483622.80000000005,4,4,5,13,Champions,80603.8
CUST08080,270,4,136187.2,2,3,2,7,Others,34046.8
CUST08081,438,4,367890.2,1,3,5,9,At Risk,91972.55
CUST08082,180,3,111943.0,2,2,2,6,Lost Customers,37314.333333333336
CUST08083,19,10,368251.55,5,5,5,15,Champions,36825.155
CUST08084,68,4,88323.3,4,3,2,9,Potential Loyalists,22080.825
CUST08085,314,1,23933.35,1,1,1,3,Lost Customers,23933.35
CUST08086,75,4,80681.04999999999,4,3,2,9,Potential Loyalists,20170.262499999997
CUST08087,18,5,423965.1,5,3,5,13,Potential Loyalists,84793.01999999999
CUST08088,201,4,416980.6,2,3,5,10,At Risk,104245.15
CUST08089,59,6,67491.9,4,4,1,9,Loyal Customers,11248.65
CUST08090,452,5,154526.55,1,3,3,7,At Risk,30905.309999999998
CUST08091,128,3,175628.4,3,2,3,8,Others,58542.799999999996
CUST08092,97,5,120142.7,3,3,2,8,Others,24028.54
CUST08093,447,5,331902.85,1,3,5,9,At Risk,66380.56999999999
CUST08094,41,4,219302.7,5,3,4,12,Potential Loyalists,54825.675
CUST08095,333,11,604176.45,1,5,5,11,At Risk,54925.13181818181
CUST08096,77,6,364997.7,4,4,5,13,Champions,60832.950000000004
CUST08097,81,2,26775.3,4,1,1,6,Others,13387.65
CUST08098,64,10,332220.4,4,5,5,14,Champions,33222.04
CUST08099,227,8,254838.00000000003,2,5,4,11,At Risk,31854.750000000004
CUST08100,783,3,11607.900000000001,1,2,1,4,Lost Customers,3869.3000000000006
CUST08101,63,4,73399.5,4,3,1,8,Potential Loyalists,18349.875
CUST08102,57,8,486353.8,4,5,5,14,Champions,60794.225
CUST08103,7,3,53877.95,5,2,1,8,Potential Loyalists,17959.316666666666
CUST08104,69,9,372838.5,4,5,5,14,Champions,41426.5
CUST08105,72,6,112952.65,4,4,2,10,Loyal Customers,18825.441666666666
CUST08106,14,6,284762.55,5,4,4,13,Champions,47460.424999999996
CUST08107,40,1,153535.2,5,1,3,9,Others,153535.2
CUST08108,125,7,172862.65,3,5,3,11,Loyal Customers,24694.664285714283
CUST08109,71,7,314824.2,4,5,4,13,Champions,44974.885714285716
CUST08110,267,5,81088.95,2,3,2,7,Others,16217.789999999999
CUST08111,411,4,128908.6,1,3,2,6,Others,32227.15
CUST08112,406,3,47340.2,1,2,1,4,Lost Customers,15780.066666666666
CUST08113,95,6,435896.55000000005,3,4,5,12,Loyal Customers,72649.425
CUST08114,67,7,234574.80000000002,4,5,4,13,Champions,33510.68571428572
CUST08115,64,3,203359.55,4,2,3,9,Potential Loyalists,67786.51666666666
CUST08116,236,5,228991.35,2,3,4,9,At Risk,45798.270000000004
CUST08117,80,4,85475.95,4,3,2,9,Potential Loyalists,21368.9875
CUST08118,23,3,94447.7,5,2,2,9,Potential Loyalists,31482.566666666666
CUST08119,58,7,226116.65,4,5,4,13,Champions,32302.37857142857
CUST08120,415,5,69929.4,1,3,1,5,Others,13985.88
CUST08121,248,5,263032.75,2,3,4,9,At Risk,52606.55
CUST08122,104,4,144566.6,3,3,3,9,Others,36141.65
CUST08123,472,2,107604.3,1,1,2,4,Lost Customers,53802.15
CUST08124,43,5,68939.3,4,3,1,8,Potential Loyalists,13787.86
CUST08125,344,3,63281.7,1,2,1,4,Lost Customers,21093.899999999998
CUST08126,3,6,68397.75,5,4,1,10,Loyal Customers,11399.625
CUST08127,254,8,559170.7,2,5,5,12,At Risk,69896.3375
CUST08128,143,6,84100.1,3,4,2,9,Loyal Customers,14016.683333333334
CUST08129,225,5,138008.4,2,3,3,8,At Risk,27601.68
CUST08130,100,3,146516.95,3,2,3,8,Others,48838.98333333334
CUST08131,48,1,28445.25,4,1,1,6,Others,28445.25
CUST08132,26,7,140429.6,5,5,3,13,Loyal Customers,20061.37142857143
CUST08133,106,8,115566.65,3,5,2,10,Loyal Customers,14445.83125
CUST08134,62,5,172339.0,4,3,3,10,Potential Loyalists,34467.8
CUST08135,331,6,483944.44999999995,1,4,5,10,At Risk,80657.40833333333
CUST08136,266,4,122639.3,2,3,2,7,Others,30659.825
CUST08137,127,6,49335.2,3,4,1,8,Loyal Customers,8222.533333333333
CUST08138,396,6,246767.35,1,4,4,9,At Risk,41127.89166666667
CUST08139,447,5,174396.0,1,3,3,7,At Risk,34879.2
CUST08140,246,4,29649.05,2,3,1,6,Others,7412.2625
CUST08141,143,3,230919.30000000002,3,2,4,9,Others,76973.1
CUST08142,140,4,167919.8,3,3,3,9,Others,41979.95
CUST08143,124,5,428237.5,3,3,5,11,Others,85647.5
CUST08144,7,9,359415.8,5,5,5,15,Champions,39935.08888888889
CUST08145,52,10,410524.1,4,5,5,14,Champions,41052.409999999996
CUST08146,123,3,60180.1,3,2,1,6,Others,20060.033333333333
CUST08147,448,5,218986.3,1,3,4,8,At Risk,43797.259999999995
CUST08148,529,9,255151.89999999997,1,5,4,10,At Risk,28350.211111111108
CUST08149,135,6,254456.8,3,4,4,11,Loyal Customers,42409.46666666667
CUST08150,92,3,35552.8,4,2,1,7,Potential Loyalists,11850.933333333334
CUST08151,19,7,83459.25,5,5,2,12,Loyal Customers,11922.75
CUST08152,26,7,678692.0499999999,5,5,5,15,Champions,96956.00714285714
CUST08153,107,13,667396.5499999999,3,5,5,13,Loyal Customers,51338.19615384615
CUST08154,644,1,158320.8,1,1,3,5,Lost Customers,158320.8
CUST08155,171,7,415843.25,2,5,5,12,At Risk,59406.17857142857
CUST08156,225,5,177510.05,2,3,3,8,At Risk,35502.009999999995
CUST08157,18,6,296936.45,5,4,4,13,Champions,49489.40833333333
CUST08158,111,5,32642.85,3,3,1,7,Others,6528.57
CUST08159,249,1,37734.0,2,1,1,4,Lost Customers,37734.0
CUST08160,5,3,335201.7,5,2,5,12,Potential Loyalists,111733.90000000001
CUST08161,59,5,113034.2,4,3,2,9,Potential Loyalists,22606.84
CUST08162,356,5,334627.6,1,3,5,9,At Risk,66925.51999999999
CUST08163,528,4,75519.15,1,3,1,5,Others,18879.7875
CUST08164,304,6,228572.25,1,4,4,9,At Risk,38095.375
CUST08165,70,2,5113.8,4,1,1,6,Others,2556.9
CUST08166,373,4,59314.1,1,3,1,5,Others,14828.525
CUST08167,438,2,139509.2,1,1,3,5,Lost Customers,69754.6
CUST08168,93,8,692153.9,4,5,5,14,Champions,86519.2375
CUST08169,331,5,277326.05,1,3,4,8,At Risk,55465.21
CUST08170,514,5,236346.15000000002,1,3,4,8,At Risk,47269.23
CUST08171,98,2,40612.0,3,1,1,5,Others,20306.0
CUST08172,36,4,292903.3,5,3,4,12,Potential Loyalists,73225.825
CUST08173,144,11,255699.7,3,5,4,12,Loyal Customers,23245.427272727273
CUST08174,60,7,89480.8,4,5,2,11,Loyal Customers,12782.971428571429
CUST08175,190,9,362314.65,2,5,5,12,At Risk,40257.183333333334
CUST08176,35,3,120535.35,5,2,2,9,Potential Loyalists,40178.450000000004
CUST08177,326,5,354143.4,1,3,5,9,At Risk,70828.68000000001
CUST08178,98,5,234817.3,3,3,4,10,Others,46963.46
CUST08179,78,6,150482.4,4,4,3,11,Loyal Customers,25080.399999999998
CUST08180,281,1,61516.2,2,1,1,4,Lost Customers,61516.2
CUST08181,370,2,147434.1,1,1,3,5,Lost Customers,73717.05
CUST08182,65,3,170339.1,4,2,3,9,Potential Loyalists,56779.700000000004
CUST08183,35,4,90059.15,5,3,2,10,Potential Loyalists,22514.7875
CUST08184,259,7,336647.7,2,5,5,12,At Risk,48092.52857142857
CUST08185,64,2,58821.700000000004,4,1,1,6,Others,29410.850000000002
CUST08186,27,7,289093.05,5,5,4,14,Champions,41299.00714285714
CUST08187,109,4,102429.4,3,3,2,8,Others,25607.35
CUST08188,23,10,355535.7,5,5,5,15,Champions,35553.57
CUST08189,79,9,353275.85,4,5,5,14,Champions,39252.87222222222
CUST08190,477,6,112330.75,1,4,2,7,Others,18721.791666666668
CUST08191,3,10,653588.65,5,5,5,15,Champions,65358.865000000005
CUST08192,20,8,727538.35,5,5,5,15,Champions,90942.29375
CUST08193,260,5,304271.6,2,3,4,9,At Risk,60854.31999999999
CUST08194,68,6,262167.9,4,4,4,12,Champions,43694.65
CUST08195,60,8,596998.3,4,5,5,14,Champions,74624.7875
CUST08196,80,2,196341.30000000002,4,1,3,8,Others,98170.65000000001
CUST08197,35,7,122558.95,5,5,2,12,Loyal Customers,17508.42142857143
CUST08198,10,7,377453.55,5,5,5,15,Champions,53921.93571428571
CUST08199,397,3,108722.9,1,2,2,5,Lost Customers,36240.96666666667
CUST08200,253,4,82339.9,2,3,2,7,Others,20584.975
CUST08201,413,7,606850.15,1,5,5,11,At Risk,86692.87857142858
CUST08202,168,3,20335.2,3,2,1,6,Others,6778.400000000001
CUST08203,75,7,232727.15,4,5,4,13,Champions,33246.735714285714
CUST08204,406,4,346958.69999999995,1,3,5,9,At Risk,86739.67499999999
CUST08205,101,2,24034.1,3,1,1,5,Others,12017.05
CUST08206,110,6,144261.0,3,4,3,10,Loyal Customers,24043.5
CUST08207,144,7,271321.75,3,5,4,12,Loyal Customers,38760.25
CUST08208,120,2,53644.0,3,1,1,5,Others,26822.0
CUST08209,4,10,208881.4,5,5,3,13,Loyal Customers,20888.14
CUST08210,22,4,63924.6,5,3,1,9,Potential Loyalists,15981.15
CUST08211,165,5,489284.3,3,3,5,11,Others,97856.86
CUST08212,231,5,344326.95,2,3,5,10,At Risk,68865.39
CUST08213,119,7,271346.9,3,5,4,12,Loyal Customers,38763.84285714286
CUST08214,48,6,477595.65,4,4,5,13,Champions,79599.27500000001
CUST08215,232,4,132802.95,2,3,2,7,Others,33200.7375
CUST08216,50,7,309303.6,4,5,4,13,Champions,44186.22857142857
CUST08217,70,4,72743.0,4,3,1,8,Potential Loyalists,18185.75
CUST08218,86,4,112487.2,4,3,2,9,Potential Loyalists,28121.8
CUST08219,182,2,78199.4,2,1,2,5,Lost Customers,39099.7
CUST08220,72,4,150773.15,4,3,3,10,Potential Loyalists,37693.2875
CUST08221,342,4,295897.85,1,3,4,8,At Risk,73974.4625
CUST08222,247,3,23879.350000000002,2,2,1,5,Lost Customers,7959.783333333334
CUST08223,113,2,95190.0,3,1,2,6,Others,47595.0
CUST08224,92,4,68592.65,4,3,1,8,Potential Loyalists,17148.1625
CUST08225,287,7,156262.5,2,5,3,10,At Risk,22323.214285714286
CUST08226,276,4,208372.35,2,3,3,8,At Risk,52093.0875
CUST08227,58,3,126054.6,4,2,2,8,Potential Loyalists,42018.200000000004
CUST08228,137,6,470509.4,3,4,5,12,Loyal Customers,78418.23333333334
CUST08229,298,1,12411.0,1,1,1,3,Lost Customers,12411.0
CUST08230,185,2,38140.5,2,1,1,4,Lost Customers,19070.25
CUST08231,296,3,58693.100000000006,1,2,1,4,Lost Customers,19564.36666666667
CUST08232,139,6,179631.65000000002,3,4,3,10,Loyal Customers,29938.608333333337
CUST08233,39,8,243290.2,5,5,4,14,Champions,30411.275
CUST08234,490,1,7250.5,1,1,1,3,Lost Customers,7250.5
CUST08235,74,4,237496.40000000002,4,3,4,11,Potential Loyalists,59374.100000000006
CUST08236,125,5,257620.19999999998,3,3,4,10,Others,51524.03999999999
CUST08237,47,2,146356.5,4,1,3,8,Others,73178.25
CUST08238,9,7,262460.1,5,5,4,14,Champions,37494.299999999996
CUST08239,613,4,284507.9,1,3,4,8,At Risk,71126.975
CUST08240,48,6,330231.9,4,4,5,13,Champions,55038.65
CUST08241,460,3,247815.9,1,2,4,7,Lost Customers,82605.3
CUST08242,684,1,58509.6,1,1,1,3,Lost Customers,58509.6
CUST08243,226,3,116572.79999999999,2,2,2,6,Lost Customers,38857.6
CUST08244,575,3,55307.5,1,2,1,4,Lost Customers,18435.833333333332
CUST08245,30,6,132387.7,5,4,2,11,Loyal Customers,22064.61666666667
CUST08246,93,4,58167.45,4,3,1,8,Potential Loyalists,14541.8625
CUST08247,173,5,91353.6,2,3,2,7,Others,18270.72
CUST08248,485,3,86486.1,1,2,2,5,Lost Customers,28828.7
CUST08249,69,4,97216.6,4,3,2,9,Potential Loyalists,24304.15
CUST08250,62,2,104964.0,4,1,2,7,Others,52482.0
CUST08251,52,2,84506.95,4,1,2,7,Others,42253.475
CUST08252,71,2,182344.95,4,1,3,8,Others,91172.475
CUST08253,254,3,79891.2,2,2,2,6,Lost Customers,26630.399999999998
CUST08254,56,2,60228.8,4,1,1,6,Others,30114.4
CUST08255,60,7,130792.3,4,5,2,11,Loyal Customers,18684.614285714288
CUST08256,261,6,154537.80000000002,2,4,3,9,At Risk,25756.300000000003
CUST08257,498,1,2357.9,1,1,1,3,Lost Customers,2357.9
CUST08258,29,3,32248.5,5,2,1,8,Potential Loyalists,10749.5
CUST08259,57,4,104627.75,4,3,2,9,Potential Loyalists,26156.9375
CUST08261,192,3,86620.5,2,2,2,6,Lost Customers,28873.5
CUST08262,85,9,529641.4,4,5,5,14,Champions,58849.044444444444
CUST08263,80,4,166575.6,4,3,3,10,Potential Loyalists,41643.9
CUST08264,182,4,100697.85,2,3,2,7,Others,25174.4625
CUST08265,563,5,180257.25,1,3,3,7,At Risk,36051.45
CUST08266,13,6,403637.85,5,4,5,14,Champions,67272.97499999999
CUST08267,84,7,351175.25,4,5,5,14,Champions,50167.892857142855
CUST08268,146,5,95031.65,3,3,2,8,Others,19006.329999999998
CUST08269,11,2,68316.0,5,1,1,7,Others,34158.0
CUST08270,129,6,123930.95,3,4,2,9,Loyal Customers,20655.158333333333
CUST08271,188,3,127368.4,2,2,2,6,Lost Customers,42456.13333333333
CUST08272,72,4,109022.2,4,3,2,9,Potential Loyalists,27255.55
CUST08273,3,8,285489.05,5,5,4,14,Champions,35686.13125
CUST08274,176,4,177294.15,2,3,3,8,At Risk,44323.5375
CUST08275,408,6,491624.2,1,4,5,10,At Risk,81937.36666666667
CUST08276,112,3,84486.9,3,2,2,7,Others,28162.3
CUST08277,585,3,19207.9,1,2,1,4,Lost Customers,6402.633333333334
CUST08278,110,5,282772.6,3,3,4,10,Others,56554.52
CUST08279,31,4,149425.35,5,3,3,11,Potential Loyalists,37356.3375
CUST08280,99,3,173841.6,3,2,3,8,Others,57947.200000000004
CUST08281,62,3,18148.8,4,2,1,7,Potential Loyalists,6049.599999999999
CUST08282,322,4,250109.0,1,3,4,8,At Risk,62527.25
CUST08283,258,7,346002.15,2,5,5,12,At Risk,49428.87857142858
CUST08284,197,8,246333.25,2,5,4,11,At Risk,30791.65625
CUST08285,211,4,383241.0,2,3,5,10,At Risk,95810.25
CUST08286,120,5,172782.45,3,3,3,9,Others,34556.490000000005
CUST08287,131,4,71970.9,3,3,1,7,Others,17992.725
CUST08288,385,6,266944.3,1,4,4,9,At Risk,44490.71666666667
CUST08289,162,3,184534.2,3,2,3,8,Others,61511.4
CUST08290,33,4,373680.30000000005,5,3,5,13,Potential Loyalists,93420.07500000001
CUST08291,30,6,32980.55,5,4,1,10,Loyal Customers,5496.758333333334
CUST08292,409,1,43804.0,1,1,1,3,Lost Customers,43804.0
CUST08293,1,5,93200.9,5,3,2,10,Potential Loyalists,18640.18
CUST08294,191,5,196510.2,2,3,3,8,At Risk,39302.04
CUST08295,16,8,371841.85,5,5,5,15,Champions,46480.23125
CUST08296,420,4,59242.9,1,3,1,5,Others,14810.725
CUST08297,350,3,163085.7,1,2,3,6,Lost Customers,54361.9
CUST08298,108,6,364563.44999999995,3,4,5,12,Loyal Customers,60760.57499999999
CUST08299,191,4,46739.0,2,3,1,6,Others,11684.75
CUST08300,101,5,144495.1,3,3,3,9,Others,28899.02
CUST08301,87,4,86230.95,4,3,2,9,Potential Loyalists,21557.7375
CUST08302,59,9,327609.2,4,5,5,14,Champions,36401.02222222222
CUST08303,547,3,114607.29999999999,1,2,2,5,Lost Customers,38202.43333333333
CUST08304,225,9,278244.9,2,5,4,11,At Risk,30916.100000000002
CUST08305,243,5,176865.9,2,3,3,8,At Risk,35373.18
CUST08306,264,2,77325.2,2,1,2,5,Lost Customers,38662.6
CUST08307,24,5,64294.0,5,3,1,9,Potential Loyalists,12858.8
CUST08308,55,9,493594.2,4,5,5,14,Champions,54843.8
CUST08309,115,7,497809.55,3,5,5,13,Loyal Customers,71115.65
CUST08310,325,4,82933.05,1,3,2,6,Others,20733.2625
CUST08311,522,2,138974.0,1,1,3,5,Lost Customers,69487.0
CUST08312,114,7,407332.75,3,5,5,13,Loyal Customers,58190.392857142855
CUST08313,144,9,483854.25,3,5,5,13,Loyal Customers,53761.583333333336
CUST08314,151,8,497741.80000000005,3,5,5,13,Loyal Customers,62217.725000000006
CUST08315,82,3,80378.3,4,2,2,8,Potential Loyalists,26792.766666666666
CUST08316,44,8,446318.6,4,5,5,14,Champions,55789.825
CUST08317,86,5,39620.1,4,3,1,8,Potential Loyalists,7924.0199999999995
CUST08318,85,6,62845.5,4,4,1,9,Loyal Customers,10474.25
CUST08319,83,7,363168.1,4,5,5,14,Champions,51881.15714285714
CUST08320,50,8,548361.2,4,5,5,14,Champions,68545.15
CUST08321,384,4,151635.55,1,3,3,7,At Risk,37908.8875
CUST08322,14,6,70490.55,5,4,1,10,Loyal Customers,11748.425000000001
CUST08323,8,7,205498.09999999998,5,5,3,13,Loyal Customers,29356.871428571427
CUST08324,107,4,91632.85,3,3,2,8,Others,22908.2125
CUST08325,17,6,396761.35,5,4,5,14,Champions,66126.89166666666
CUST08326,460,3,84367.85,1,2,2,5,Lost Customers,28122.61666666667
CUST08327,355,5,236808.7,1,3,4,8,At Risk,47361.740000000005
CUST08328,8,9,256325.4,5,5,4,14,Champions,28480.6
CUST08329,57,4,12797.2,4,3,1,8,Potential Loyalists,3199.3
CUST08330,302,5,254287.8,1,3,4,8,At Risk,50857.56
CUST08331,99,5,171183.5,3,3,3,9,Others,34236.7
CUST08332,28,5,140804.45,5,3,3,11,Potential Loyalists,28160.890000000003
CUST08333,181,3,41705.15,2,2,1,5,Lost Customers,13901.716666666667
CUST08334,68,8,239962.65,4,5,4,13,Champions,29995.33125
CUST08335,93,4,118171.94999999998,4,3,2,9,Potential Loyalists,29542.987499999996
CUST08336,145,3,49706.3,3,2,1,6,Others,16568.766666666666
CUST08337,326,3,64875.75,1,2,1,4,Lost Customers,21625.25
CUST08338,143,2,157287.3,3,1,3,7,Others,78643.65
CUST08339,207,4,106838.8,2,3,2,7,Others,26709.7
CUST08340,310,4,257849.8,1,3,4,8,At Risk,64462.45
CUST08341,227,2,27901.0,2,1,1,4,Lost Customers,13950.5
CUST08342,81,3,105810.5,4,2,2,8,Potential Loyalists,35270.166666666664
CUST08343,266,9,96489.20000000001,2,5,2,9,Others,10721.022222222224
CUST08344,29,8,355117.4,5,5,5,15,Champions,44389.675
CUST08345,212,5,758001.6,2,3,5,10,At Risk,151600.32
CUST08346,9,3,112544.8,5,2,2,9,Potential Loyalists,37514.933333333334
CUST08347,96,4,226113.55,3,3,4,10,Others,56528.3875
CUST08348,382,3,27724.199999999997,1,2,1,4,Lost Customers,9241.4
CUST08349,37,6,322183.0,5,4,5,14,Champions,53697.166666666664
CUST08350,685,1,2979.2,1,1,1,3,Lost Customers,2979.2
CUST08351,61,3,34489.1,4,2,1,7,Potential Loyalists,11496.366666666667
CUST08352,224,1,45101.0,2,1,1,4,Lost Customers,45101.0
CUST08353,154,2,20557.6,3,1,1,5,Others,10278.8
CUST08354,100,1,3633.3,3,1,1,5,Others,3633.3
CUST08355,81,6,104541.6,4,4,2,10,Loyal Customers,17423.600000000002
CUST08356,45,4,402552.25,4,3,5,12,Potential Loyalists,100638.0625
CUST08357,21,4,152906.1,5,3,3,11,Potential Loyalists,38226.525
CUST08358,471,3,73235.1,1,2,1,4,Lost Customers,24411.7
CUST08359,113,7,145139.2,3,5,3,11,Loyal Customers,20734.17142857143
CUST08360,319,2,13779.7,1,1,1,3,Lost Customers,6889.85
CUST08361,179,5,487271.5,2,3,5,10,At Risk,97454.3
CUST08362,202,2,40893.45,2,1,1,4,Lost Customers,20446.725
CUST08363,149,4,20567.95,3,3,1,7,Others,5141.9875
CUST08364,23,8,209903.3,5,5,3,13,Loyal Customers,26237.9125
CUST08365,119,2,135208.6,3,1,2,6,Others,67604.3
CUST08366,14,9,529098.95,5,5,5,15,Champions,58788.772222222215
CUST08367,94,5,263163.35,4,3,4,11,Potential Loyalists,52632.67
CUST08368,416,5,115771.75,1,3,2,6,Others,23154.35
CUST08369,270,2,64683.7,2,1,1,4,Lost Customers,32341.85
CUST08370,112,8,371939.2,3,5,5,13,Loyal Customers,46492.4
CUST08371,113,3,70246.1,3,2,1,6,Others,23415.36666666667
