Customer_ID,Last_Purchase_Date,Frequency,Monetary,Recency,Average_Order_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST08019,2026-06-13,18,725790.9,18,40321.71666666667,5,5,5,555,15,Champions
CUST08020,2025-11-04,10,300368.55,239,30036.855,2,4,3,243,9,At Risk
CUST08021,2025-07-13,8,590060.35,353,73757.54375,1,3,5,135,9,At Risk
CUST08022,2025-08-10,4,321968.2,325,80492.05,1,2,3,123,6,Others
CUST08023,2026-05-13,6,335385.55,49,55897.59166666667,4,3,4,434,11,Potential Loyalists
CUST08024,2026-06-17,5,104063.4,14,20812.68,5,2,2,522,9,Potential Loyalists
CUST08025,2026-01-18,3,106380.0,164,35460.0,2,2,2,222,6,Lost Customers
CUST08026,2025-12-13,10,268069.7,200,26806.97,2,4,3,243,9,At Risk
CUST08027,2025-09-15,3,95268.3,289,31756.100000000002,2,2,2,222,6,Lost Customers
CUST08028,2025-04-03,4,106418.9,454,26604.725,1,2,2,122,5,Lost Customers
CUST08029,2026-05-28,7,177756.6,34,25393.8,4,3,3,433,10,Potential Loyalists
CUST08030,2026-05-02,8,400929.14999999997,60,50116.143749999996,4,3,4,434,11,Potential Loyalists
CUST08031,2026-06-08,7,176100.15,23,25157.164285714283,5,3,3,533,11,Potential Loyalists
CUST08032,2026-06-11,25,992746.9,20,39709.876000000004,5,5,5,555,15,Champions
CUST08033,2025-05-20,3,188704.4,407,62901.46666666667,1,2,3,123,6,Others
CUST08034,2026-03-17,9,374695.15,106,41632.794444444444,3,4,4,344,11,Loyal Customers
CUST08035,2026-06-30,14,373940.1,1,26710.007142857143,5,5,4,554,14,Champions
CUST08036,2026-06-12,5,56677.55,19,11335.51,5,2,1,521,8,Potential Loyalists
CUST08037,2025-12-12,9,412468.35,201,45829.816666666666,2,4,4,244,10,At Risk
CUST08038,2024-10-31,3,13684.8,608,4561.599999999999,1,2,1,121,4,Lost Customers
CUST08039,2026-03-15,9,514519.0,108,57168.77777777778,3,4,4,344,11,Loyal Customers
CUST08040,2024-06-23,2,51481.7,738,25740.85,1,1,1,111,3,Lost Customers
CUST08041,2026-04-24,13,248319.35,68,19101.48846153846,4,5,3,453,12,Loyal Customers
CUST08042,2026-06-19,11,746820.35,12,67892.7590909091,5,4,5,545,14,Champions
CUST08043,2026-01-12,4,106685.8,170,26671.45,2,2,2,222,6,Lost Customers
CUST08044,2025-10-03,1,55603.5,271,55603.5,2,1,1,211,4,Lost Customers
CUST08045,2025-11-22,12,177023.45,221,14751.954166666668,2,4,3,243,9,At Risk
CUST08046,2026-01-08,9,500246.80000000005,174,55582.977777777785,2,4,4,244,10,At Risk
CUST08047,2026-02-09,14,949293.35,142,67806.66785714285,3,5,5,355,13,Loyal Customers
CUST08048,2026-06-20,17,556765.75,11,32750.926470588234,5,5,4,554,14,Champions
CUST08049,2025-09-18,4,211120.35,286,52780.0875,2,2,3,223,7,Others
CUST08050,2025-04-22,4,6811.5,435,1702.875,1,2,1,121,4,Lost Customers
CUST08051,2026-05-25,10,257237.6,37,25723.760000000002,4,4,3,443,11,Loyal Customers
CUST08052,2026-05-14,13,474054.0,48,36465.692307692305,4,5,4,454,13,Champions
CUST08053,2025-10-03,2,13513.199999999999,271,6756.599999999999,2,1,1,211,4,Lost Customers
CUST08054,2026-02-26,2,13356.8,125,6678.4,3,1,1,311,5,Others
CUST08055,2026-06-26,7,547316.45,5,78188.06428571428,5,3,4,534,12,Potential Loyalists
CUST08056,2026-03-04,7,260178.05,119,37168.29285714286,3,3,3,333,9,Others
CUST08057,2026-05-26,5,103932.25,36,20786.45,4,2,2,422,8,Potential Loyalists
CUST08058,2025-10-08,9,409522.95,266,45502.55,2,4,4,244,10,At Risk
CUST08059,2026-05-29,20,871824.1,33,43591.205,4,5,5,455,14,Champions
CUST08060,2025-03-08,4,82788.6,480,20697.15,1,2,2,122,5,Lost Customers
CUST08061,2026-05-23,12,393290.25,39,32774.1875,4,4,4,444,12,Champions
CUST08062,2026-01-07,9,452517.95,175,50279.77222222222,2,4,4,244,10,At Risk
CUST08063,2026-06-12,17,715111.15,19,42065.361764705885,5,5,5,555,15,Champions
CUST08064,2026-06-03,19,869736.8,28,45775.621052631584,5,5,5,555,15,Champions
CUST08065,2026-05-12,3,74937.8,50,24979.266666666666,4,2,2,422,8,Potential Loyalists
CUST08066,2026-06-16,14,320925.05,15,22923.217857142856,5,5,3,553,13,Loyal Customers
CUST08067,2026-06-18,17,544141.75,13,32008.33823529412,5,5,4,554,14,Champions
CUST08068,2026-04-10,12,687002.9,82,57250.24166666667,3,4,5,345,12,Loyal Customers
CUST08069,2025-08-05,4,80113.25,330,20028.3125,1,2,2,122,5,Lost Customers
CUST08070,2025-01-05,4,477870.4,542,119467.6,1,2,4,124,7,Others
CUST08071,2026-06-09,21,1404990.5,22,66904.30952380953,5,5,5,555,15,Champions
CUST08072,2026-01-16,5,215453.5,166,43090.7,2,2,3,223,7,Others
CUST08073,2026-06-26,11,612523.9,5,55683.99090909091,5,4,5,545,14,Champions
CUST08074,2026-06-26,14,674718.4,5,48194.17142857143,5,5,5,555,15,Champions
CUST08075,2025-05-04,8,292379.14999999997,423,36547.393749999996,1,3,3,133,7,At Risk
CUST08076,2025-07-13,1,131617.8,353,131617.8,1,1,2,112,4,Lost Customers
CUST08077,2026-01-23,4,173844.2,159,43461.05,2,2,3,223,7,Others
CUST08078,2025-08-24,5,73464.9,311,14692.98,2,2,2,222,6,Lost Customers
CUST08079,2025-12-09,3,37392.7,204,12464.233333333332,2,2,1,221,5,Lost Customers
CUST08080,2025-07-30,3,38522.8,336,12840.933333333334,1,2,1,121,4,Lost Customers
CUST08081,2026-06-20,11,375374.3,11,34124.93636363636,5,4,4,544,13,Champions
CUST08082,2025-10-10,14,464130.05,264,33152.146428571425,2,5,4,254,11,At Risk
CUST08083,2026-04-21,25,1923830.95,71,76953.238,3,5,5,355,13,Loyal Customers
CUST08084,2025-11-19,4,54306.65,224,13576.6625,2,2,1,221,5,Lost Customers
CUST08085,2026-06-26,8,114729.8,5,14341.225,5,3,2,532,10,Potential Loyalists
CUST08086,2025-09-29,3,70909.85,275,23636.61666666667,2,2,1,221,5,Lost Customers
CUST08087,2026-06-24,13,297171.45,7,22859.34230769231,5,5,3,553,13,Loyal Customers
CUST08088,2025-09-17,3,36764.6,287,12254.866666666667,2,2,1,221,5,Lost Customers
CUST08089,2026-04-28,10,280423.75,64,28042.375,4,4,3,443,11,Loyal Customers
CUST08090,2026-04-13,13,308055.60000000003,79,23696.584615384618,3,5,3,353,11,Loyal Customers
CUST08091,2025-09-27,10,283168.3,277,28316.829999999998,2,4,3,243,9,At Risk
CUST08092,2026-06-16,21,801684.1,15,38175.433333333334,5,5,5,555,15,Champions
CUST08093,2026-03-30,10,421209.05,93,42120.905,3,4,4,344,11,Loyal Customers
CUST08094,2026-04-14,18,1115073.05,78,61948.50277777778,3,5,5,355,13,Loyal Customers
CUST08095,2026-06-17,4,129701.4,14,32425.35,5,2,2,522,9,Potential Loyalists
CUST08096,2026-01-18,21,1371877.4,164,65327.49523809523,2,5,5,255,12,At Risk
CUST08097,2024-02-28,1,25032.0,854,25032.0,1,1,1,111,3,Lost Customers
CUST08098,2026-05-23,13,433120.8,39,33316.984615384616,4,5,4,454,13,Champions
CUST08099,2026-03-02,6,200356.3,121,33392.71666666667,3,3,3,333,9,Others
CUST08100,2025-09-08,2,13470.7,296,6735.35,2,1,1,211,4,Lost Customers
CUST08101,2026-05-27,14,1318943.4000000001,35,94210.24285714286,4,5,5,455,14,Champions
CUST08102,2026-06-15,22,1915369.7,16,87062.2590909091,5,5,5,555,15,Champions
CUST08103,2026-04-19,6,326382.95,73,54397.15833333333,3,3,4,334,10,Others
CUST08104,2026-05-02,17,620887.5499999999,60,36522.797058823526,4,5,5,455,14,Champions
CUST08105,2026-06-08,13,323354.10000000003,23,24873.39230769231,5,5,4,554,14,Champions
CUST08106,2026-04-07,4,70631.5,85,17657.875,3,2,1,321,6,Others
CUST08107,2026-06-17,19,836348.5,14,44018.34210526316,5,5,5,555,15,Champions
CUST08108,2025-09-20,3,46557.0,284,15519.0,2,2,1,221,5,Lost Customers
CUST08109,2026-05-15,18,961589.05,47,53421.61388888889,4,5,5,455,14,Champions
CUST08110,2025-12-05,5,303186.0,208,60637.2,2,2,3,223,7,Others
CUST08111,2025-01-12,5,149941.4,535,29988.28,1,2,2,122,5,Lost Customers
CUST08112,2025-05-27,7,160593.7,400,22941.957142857143,1,3,2,132,6,At Risk
CUST08113,2026-06-09,6,57972.85,22,9662.141666666666,5,3,1,531,9,Potential Loyalists
CUST08114,2025-11-19,1,36933.3,224,36933.3,2,1,1,211,4,Lost Customers
CUST08115,2026-06-08,22,1134817.25,23,51582.60227272727,5,5,5,555,15,Champions
CUST08116,2026-06-16,18,1349145.25,15,74952.51388888889,5,5,5,555,15,Champions
CUST08117,2025-02-05,3,218248.6,511,72749.53333333334,1,2,3,123,6,Others
CUST08118,2026-04-12,5,451409.65,80,90281.93000000001,3,2,4,324,9,Others
CUST08119,2025-11-14,3,34696.5,229,11565.5,2,2,1,221,5,Lost Customers
CUST08120,2026-03-15,3,98144.8,108,32714.933333333334,3,2,2,322,7,Others
CUST08121,2025-02-02,1,55128.5,514,55128.5,1,1,1,111,3,Lost Customers
CUST08122,2024-09-16,2,25602.75,653,12801.375,1,1,1,111,3,Lost Customers
CUST08123,2026-01-18,4,77144.9,164,19286.225,2,2,2,222,6,Lost Customers
CUST08124,2024-05-04,3,72448.15,788,24149.38333333333,1,2,2,122,5,Lost Customers
CUST08125,2026-04-23,7,602512.55,69,86073.22142857143,4,3,5,435,12,Potential Loyalists
CUST08126,2025-05-19,4,34267.2,408,8566.8,1,2,1,121,4,Lost Customers
CUST08127,2024-08-14,5,102228.54999999999,686,20445.71,1,2,2,122,5,Lost Customers
CUST08128,2026-02-10,8,182884.45,141,22860.55625,3,3,3,333,9,Others
CUST08129,2026-06-05,15,557315.65,26,37154.37666666667,5,5,4,554,14,Champions
CUST08130,2026-06-05,16,508991.9,26,31811.99375,5,5,4,554,14,Champions
CUST08131,2026-06-28,11,409190.5,3,37199.13636363636,5,4,4,544,13,Champions
CUST08132,2026-06-08,4,57985.9,23,14496.475,5,2,1,521,8,Potential Loyalists
CUST08133,2026-06-29,7,490420.1,2,70060.01428571428,5,3,4,534,12,Potential Loyalists
CUST08134,2025-12-26,3,49299.0,187,16433.0,2,2,1,221,5,Lost Customers
CUST08135,2026-05-27,7,476096.35,35,68013.76428571428,4,3,4,434,11,Potential Loyalists
CUST08136,2026-05-15,24,1308568.05,47,54523.668750000004,4,5,5,455,14,Champions
CUST08137,2026-05-21,7,192593.05,41,27513.292857142857,4,3,3,433,10,Potential Loyalists
CUST08138,2026-06-26,9,325781.95,5,36197.99444444445,5,4,4,544,13,Champions
CUST08139,2026-04-05,11,420648.25,87,38240.75,3,4,4,344,11,Loyal Customers
CUST08140,2026-06-29,7,332023.15,2,47431.87857142858,5,3,4,534,12,Potential Loyalists
CUST08141,2025-06-03,2,16713.5,393,8356.75,1,1,1,111,3,Lost Customers
CUST08142,2026-01-05,10,248487.05,177,24848.704999999998,2,4,3,243,9,At Risk
CUST08143,2026-06-09,21,750089.0,22,35718.52380952381,5,5,5,555,15,Champions
CUST08144,2026-03-20,5,71642.25,103,14328.45,3,2,2,322,7,Others
CUST08145,2026-06-21,27,1422922.0,10,52700.81481481482,5,5,5,555,15,Champions
CUST08146,2026-05-27,9,382809.05,35,42534.33888888889,4,4,4,444,12,Champions
CUST08147,2026-04-17,11,176003.15,75,16000.286363636364,3,4,3,343,10,Loyal Customers
CUST08148,2026-05-04,6,303411.35,58,50568.55833333333,4,3,3,433,10,Potential Loyalists
CUST08149,2025-08-19,6,73754.2,316,12292.366666666667,1,3,2,132,6,At Risk
CUST08150,2024-12-12,3,75219.3,566,25073.100000000002,1,2,2,122,5,Lost Customers
CUST08151,2026-05-23,15,694764.5,39,46317.63333333333,4,5,5,455,14,Champions
CUST08152,2026-06-13,6,175870.05000000002,18,29311.675000000003,5,3,3,533,11,Potential Loyalists
CUST08153,2026-02-18,5,475094.25,133,95018.85,3,2,4,324,9,Others
CUST08154,2025-07-08,4,138931.8,358,34732.95,1,2,2,122,5,Lost Customers
CUST08155,2025-10-04,3,121040.05,270,40346.683333333334,2,2,2,222,6,Lost Customers
CUST08156,2025-09-09,5,219475.5,295,43895.1,2,2,3,223,7,Others
CUST08157,2024-12-16,2,16739.2,562,8369.6,1,1,1,111,3,Lost Customers
CUST08158,2026-05-01,9,469624.1,61,52180.455555555556,4,4,4,444,12,Champions
CUST08159,2025-12-30,3,50971.350000000006,183,16990.45,2,2,1,221,5,Lost Customers
CUST08160,2026-04-28,6,154021.35,64,25670.225000000002,4,3,2,432,9,Potential Loyalists
CUST08161,2026-04-04,7,185872.69999999998,88,26553.242857142854,3,3,3,333,9,Others
CUST08162,2024-02-16,1,126526.7,866,126526.7,1,1,2,112,4,Lost Customers
CUST08163,2026-05-21,15,1375444.0999999999,41,91696.27333333333,4,5,5,455,14,Champions
CUST08164,2024-11-30,1,1258.85,578,1258.85,1,1,1,111,3,Lost Customers
CUST08165,2025-04-06,2,14014.0,451,7007.0,1,1,1,111,3,Lost Customers
CUST08166,2024-11-12,1,5816.0,596,5816.0,1,1,1,111,3,Lost Customers
CUST08167,2026-05-26,11,373892.3,36,33990.20909090909,4,4,4,444,12,Champions
CUST08168,2026-06-23,10,692173.7,8,69217.37,5,4,5,545,14,Champions
CUST08169,2025-12-20,1,1686.25,193,1686.25,2,1,1,211,4,Lost Customers
CUST08170,2026-01-30,2,20693.4,152,10346.7,2,1,1,211,4,Lost Customers
CUST08171,2026-06-07,11,267827.85000000003,24,24347.986363636366,5,4,3,543,12,Loyal Customers
CUST08172,2025-11-11,1,29512.7,232,29512.7,2,1,1,211,4,Lost Customers
CUST08173,2026-06-01,7,184866.95,30,26409.56428571429,4,3,3,433,10,Potential Loyalists
CUST08174,2025-06-30,2,22600.5,366,11300.25,1,1,1,111,3,Lost Customers
CUST08175,2026-03-08,5,143994.7,115,28798.940000000002,3,2,2,322,7,Others
CUST08176,2025-12-17,2,5797.95,196,2898.975,2,1,1,211,4,Lost Customers
CUST08177,2026-06-11,9,256382.0,20,28486.88888888889,5,4,3,543,12,Loyal Customers
CUST08178,2026-04-13,4,61168.4,79,15292.1,3,2,1,321,6,Others
CUST08179,2026-05-31,7,134417.09999999998,31,19202.442857142854,4,3,2,432,9,Potential Loyalists
CUST08180,2025-12-20,3,221740.0,193,73913.33333333333,2,2,3,223,7,Others
CUST08181,2026-05-19,26,1304617.5,43,50177.596153846156,4,5,5,455,14,Champions
CUST08182,2026-01-04,5,113109.55,178,22621.91,2,2,2,222,6,Lost Customers
CUST08183,2026-06-15,4,250244.0,16,62561.0,5,2,3,523,10,Potential Loyalists
CUST08184,2026-05-20,3,48026.149999999994,42,16008.716666666665,4,2,1,421,7,Potential Loyalists
CUST08185,2026-05-09,10,269431.89999999997,53,26943.189999999995,4,4,3,443,11,Loyal Customers
CUST08186,2026-04-24,8,279242.60000000003,68,34905.325000000004,4,3,3,433,10,Potential Loyalists
CUST08187,2025-03-13,6,131293.25,475,21882.208333333332,1,3,2,132,6,At Risk
CUST08188,2026-04-15,13,528604.7,77,40661.899999999994,3,5,4,354,12,Loyal Customers
CUST08189,2026-03-20,9,459460.15,103,51051.12777777778,3,4,4,344,11,Loyal Customers
CUST08190,2026-04-03,10,134137.85,89,13413.785,3,4,2,342,9,Loyal Customers
CUST08191,2025-05-22,3,12772.0,405,4257.333333333333,1,2,1,121,4,Lost Customers
CUST08192,2025-12-12,4,162071.05,201,40517.7625,2,2,2,222,6,Lost Customers
CUST08193,2025-08-04,3,56328.45,331,18776.149999999998,1,2,1,121,4,Lost Customers
CUST08194,2025-01-30,5,81514.2,517,16302.84,1,2,2,122,5,Lost Customers
CUST08195,2026-06-29,21,884037.7,2,42097.03333333333,5,5,5,555,15,Champions
CUST08196,2025-08-23,2,76856.15,312,38428.075,2,1,2,212,5,Lost Customers
CUST08197,2026-03-21,11,710743.05,102,64613.00454545455,3,4,5,345,12,Loyal Customers
CUST08198,2026-04-14,7,206518.9,78,29502.7,3,3,3,333,9,Others
CUST08199,2026-06-07,24,999220.5499999999,24,41634.18958333333,5,5,5,555,15,Champions
CUST08200,2025-12-21,7,559750.75,192,79964.39285714286,2,3,4,234,9,At Risk
CUST08201,2026-02-04,7,79568.5,147,11366.92857142857,2,3,2,232,7,At Risk
CUST08202,2025-12-10,4,198602.1,203,49650.525,2,2,3,223,7,Others
CUST08203,2026-04-13,21,809832.6,79,38563.45714285714,3,5,5,355,13,Loyal Customers
CUST08204,2026-04-27,27,1347337.35,65,49901.38333333334,4,5,5,455,14,Champions
CUST08205,2026-03-20,7,257676.6,103,36810.94285714286,3,3,3,333,9,Others
CUST08206,2026-05-27,8,252212.40000000002,35,31526.550000000003,4,3,3,433,10,Potential Loyalists
CUST08207,2025-09-04,1,2878.2,300,2878.2,2,1,1,211,4,Lost Customers
CUST08208,2026-04-16,12,401633.7,76,33469.475,3,4,4,344,11,Loyal Customers
CUST08209,2026-06-21,15,670595.75,10,44706.38333333333,5,5,5,555,15,Champions
CUST08210,2025-11-28,7,635321.55,215,90760.22142857143,2,3,5,235,10,At Risk
CUST08211,2026-05-18,2,44965.8,44,22482.9,4,1,1,411,6,Others
CUST08212,2025-12-13,3,54583.2,200,18194.399999999998,2,2,1,221,5,Lost Customers
CUST08213,2026-05-19,26,828674.4,43,31872.09230769231,4,5,5,455,14,Champions
CUST08214,2025-10-15,3,62079.95,259,20693.316666666666,2,2,1,221,5,Lost Customers
CUST08215,2025-08-27,3,247541.5,308,82513.83333333333,2,2,3,223,7,Others
CUST08216,2026-06-22,14,343200.7,9,24514.335714285717,5,5,4,554,14,Champions
CUST08217,2025-02-28,1,6160.0,488,6160.0,1,1,1,111,3,Lost Customers
CUST08218,2025-11-03,2,215641.9,240,107820.95,2,1,3,213,6,Others
CUST08219,2026-05-13,14,907282.05,49,64805.860714285714,4,5,5,455,14,Champions
CUST08220,2026-01-27,18,901718.35,155,50095.46388888889,2,5,5,255,12,At Risk
CUST08221,2026-04-03,10,326083.45,89,32608.345,3,4,4,344,11,Loyal Customers
CUST08222,2026-06-14,11,399875.60000000003,17,36352.32727272728,5,4,4,544,13,Champions
CUST08223,2025-11-04,4,270847.64999999997,239,67711.91249999999,2,2,3,223,7,Others
CUST08224,2026-06-20,6,198581.7,11,33096.950000000004,5,3,3,533,11,Potential Loyalists
CUST08225,2025-09-23,4,59091.75,281,14772.9375,2,2,1,221,5,Lost Customers
CUST08226,2026-03-18,11,259127.1,105,23557.00909090909,3,4,3,343,10,Loyal Customers
CUST08227,2026-06-12,17,616173.85,19,36245.52058823529,5,5,5,555,15,Champions
CUST08228,2025-11-16,5,102207.85,227,20441.57,2,2,2,222,6,Lost Customers
CUST08229,2026-01-17,7,352371.75,165,50338.82142857143,2,3,4,234,9,At Risk
CUST08230,2025-12-14,14,832256.7999999999,199,59446.91428571428,2,5,5,255,12,At Risk
CUST08231,2026-06-11,7,407057.69999999995,20,58151.09999999999,5,3,4,534,12,Potential Loyalists
CUST08232,2025-12-22,5,188269.8,191,37653.96,2,2,3,223,7,Others
CUST08233,2026-06-24,6,171751.4,7,28625.233333333334,5,3,2,532,10,Potential Loyalists
CUST08234,2026-03-04,2,93846.29999999999,119,46923.149999999994,3,1,2,312,6,Others
CUST08235,2026-05-26,19,841835.6,36,44307.13684210526,4,5,5,455,14,Champions
CUST08236,2025-09-25,1,1756.0,279,1756.0,2,1,1,211,4,Lost Customers
CUST08237,2026-03-17,2,6139.8,106,3069.9,3,1,1,311,5,Others
CUST08238,2026-05-31,12,947635.25,31,78969.60416666667,4,4,5,445,13,Champions
CUST08239,2026-01-30,7,222848.4,152,31835.485714285714,2,3,3,233,8,At Risk
CUST08240,2026-05-16,25,979367.3,46,39174.692,4,5,5,455,14,Champions
CUST08241,2025-06-12,8,394022.9,384,49252.8625,1,3,4,134,8,At Risk
CUST08242,2025-05-23,4,36567.2,404,9141.8,1,2,1,121,4,Lost Customers
CUST08243,2025-12-02,3,42813.7,211,14271.233333333332,2,2,1,221,5,Lost Customers
CUST08244,2026-01-04,3,73752.7,178,24584.233333333334,2,2,2,222,6,Lost Customers
CUST08245,2026-01-24,11,404809.95,158,36800.90454545455,2,4,4,244,10,At Risk
CUST08246,2025-08-30,5,51320.6,305,10264.119999999999,2,2,1,221,5,Lost Customers
CUST08247,2026-05-01,11,638267.0,61,58024.27272727273,4,4,5,445,13,Champions
CUST08248,2025-07-20,4,72449.4,346,18112.35,1,2,2,122,5,Lost Customers
CUST08249,2026-01-17,12,467016.15,165,38918.012500000004,2,4,4,244,10,At Risk
CUST08250,2025-04-11,2,25265.25,446,12632.625,1,1,1,111,3,Lost Customers
CUST08251,2025-03-16,4,148354.45,472,37088.6125,1,2,2,122,5,Lost Customers
CUST08252,2026-02-24,15,384947.5,127,25663.166666666668,3,5,4,354,12,Loyal Customers
CUST08253,2026-06-11,24,867101.0,20,36129.208333333336,5,5,5,555,15,Champions
CUST08254,2024-05-20,1,25061.95,772,25061.95,1,1,1,111,3,Lost Customers
CUST08255,2025-12-10,1,3641.4,203,3641.4,2,1,1,211,4,Lost Customers
CUST08256,2026-06-11,30,1472896.6,20,49096.55333333334,5,5,5,555,15,Champions
CUST08257,2025-06-19,16,345970.7,377,21623.16875,1,5,4,154,10,At Risk
CUST08258,2026-06-06,27,592869.5,25,21958.12962962963,5,5,5,555,15,Champions
CUST08259,2026-06-17,3,38357.75,14,12785.916666666666,5,2,1,521,8,Potential Loyalists
CUST08260,2026-04-03,8,164136.15,89,20517.01875,3,3,2,332,8,Others
CUST08261,2025-07-23,3,102400.55,343,34133.51666666667,1,2,2,122,5,Lost Customers
CUST08262,2026-03-22,2,19412.600000000002,101,9706.300000000001,3,1,1,311,5,Others
CUST08263,2026-04-19,19,808557.9,73,42555.678947368426,3,5,5,355,13,Loyal Customers
CUST08264,2026-02-28,6,228407.4,123,38067.9,3,3,3,333,9,Others
CUST08265,2026-02-10,1,1610.0,141,1610.0,3,1,1,311,5,Others
CUST08266,2026-03-11,10,301977.05,112,30197.704999999998,3,4,3,343,10,Loyal Customers
CUST08267,2026-05-28,13,529595.5499999999,34,40738.119230769225,4,5,4,454,13,Champions
CUST08268,2026-05-15,6,78705.90000000001,47,13117.650000000001,4,3,2,432,9,Potential Loyalists
CUST08269,2026-02-12,12,470522.75,139,39210.229166666664,3,4,4,344,11,Loyal Customers
CUST08270,2026-04-21,16,615002.3,71,38437.64375,3,5,5,355,13,Loyal Customers
CUST08271,2025-09-07,4,266623.2,297,66655.8,2,2,3,223,7,Others
CUST08272,2026-02-02,5,160479.3,149,32095.859999999997,2,2,2,222,6,Lost Customers
CUST08273,2025-10-08,3,133073.5,266,44357.833333333336,2,2,2,222,6,Lost Customers
CUST08274,2024-02-16,1,65030.1,866,65030.1,1,1,1,111,3,Lost Customers
CUST08275,2026-06-27,22,1100887.0,4,50040.318181818184,5,5,5,555,15,Champions
CUST08276,2026-03-31,5,497727.8,92,99545.56,3,2,4,324,9,Others
CUST08277,2026-06-08,6,188945.8,23,31490.966666666664,5,3,3,533,11,Potential Loyalists
CUST08278,2025-11-06,8,195402.3,237,24425.2875,2,3,3,233,8,At Risk
CUST08279,2026-06-14,15,277037.9,17,18469.193333333336,5,5,3,553,13,Loyal Customers
CUST08280,2025-04-25,4,163552.95,432,40888.2375,1,2,2,122,5,Lost Customers
CUST08281,2025-03-27,4,149961.45,461,37490.3625,1,2,2,122,5,Lost Customers
CUST08282,2025-12-07,6,404305.4,206,67384.23333333334,2,3,4,234,9,At Risk
CUST08283,2025-05-31,5,63817.1,396,12763.42,1,2,1,121,4,Lost Customers
CUST08284,2026-04-03,8,320332.7,89,40041.5875,3,3,3,333,9,Others
CUST08285,2025-03-07,1,28490.4,481,28490.4,1,1,1,111,3,Lost Customers
CUST08286,2025-10-24,6,141294.75,250,23549.125,2,3,2,232,7,At Risk
CUST08287,2026-05-13,5,108759.2,49,21751.84,4,2,2,422,8,Potential Loyalists
CUST08288,2025-01-27,3,104445.09999999999,520,34815.03333333333,1,2,2,122,5,Lost Customers
CUST08289,2026-03-16,2,56301.799999999996,107,28150.899999999998,3,1,1,311,5,Others
CUST08290,2025-06-30,5,133632.2,366,26726.440000000002,1,2,2,122,5,Lost Customers
CUST08291,2026-06-19,12,747800.05,12,62316.67083333334,5,4,5,545,14,Champions
CUST08292,2026-01-01,10,389112.25,181,38911.225,2,4,4,244,10,At Risk
CUST08293,2026-02-17,4,175218.25,134,43804.5625,3,2,3,323,8,Others
CUST08294,2026-05-02,11,518331.5,60,47121.045454545456,4,4,4,444,12,Champions
CUST08295,2026-06-29,8,387450.75,2,48431.34375,5,3,4,534,12,Potential Loyalists
CUST08296,2025-12-25,2,5808.9,188,2904.45,2,1,1,211,4,Lost Customers
CUST08297,2026-02-26,11,805045.1,125,73185.91818181818,3,4,5,345,12,Loyal Customers
CUST08298,2026-06-10,26,1698939.7,21,65343.834615384614,5,5,5,555,15,Champions
CUST08299,2025-11-18,2,71088.6,225,35544.3,2,1,1,211,4,Lost Customers
CUST08300,2026-01-28,13,636949.1,154,48996.084615384614,2,5,5,255,12,At Risk
CUST08301,2025-05-13,5,213304.59999999998,414,42660.92,1,2,3,123,6,Others
CUST08302,2026-03-18,19,839735.4,105,44196.6,3,5,5,355,13,Loyal Customers
CUST08303,2024-09-28,1,3076.5,641,3076.5,1,1,1,111,3,Lost Customers
CUST08304,2026-06-17,12,546470.5,14,45539.208333333336,5,4,4,544,13,Champions
CUST08305,2026-01-01,6,131744.4,181,21957.399999999998,2,3,2,232,7,At Risk
CUST08306,2026-02-06,20,788845.5,145,39442.275,3,5,5,355,13,Loyal Customers
CUST08307,2026-04-24,9,512856.4,68,56984.044444444444,4,4,4,444,12,Champions
CUST08308,2025-07-15,3,78018.4,351,26006.13333333333,1,2,2,122,5,Lost Customers
CUST08309,2026-03-30,10,228605.35,93,22860.535,3,4,3,343,10,Loyal Customers
CUST08310,2025-11-27,7,227046.7,216,32435.242857142857,2,3,3,233,8,At Risk
CUST08311,2026-03-20,6,90074.55,103,15012.425000000001,3,3,2,332,8,Others
CUST08312,2025-03-25,3,162652.4,463,54217.46666666667,1,2,2,122,5,Lost Customers
CUST08313,2026-06-22,4,117918.3,9,29479.575,5,2,2,522,9,Potential Loyalists
CUST08314,2026-05-06,23,1108434.1,56,48192.78695652174,4,5,5,455,14,Champions
CUST08315,2026-05-08,8,401325.2,54,50165.65,4,3,4,434,11,Potential Loyalists
CUST08316,2026-06-09,26,1041704.15,22,40065.54423076923,5,5,5,555,15,Champions
CUST08317,2026-06-15,8,256180.05,16,32022.50625,5,3,3,533,11,Potential Loyalists
CUST08318,2026-01-17,3,195052.5,165,65017.5,2,2,3,223,7,Others
CUST08319,2026-05-21,9,270273.8,41,30030.42222222222,4,4,3,443,11,Loyal Customers
CUST08320,2026-01-30,2,166911.3,152,83455.65,2,1,2,212,5,Lost Customers
CUST08321,2026-02-20,8,232264.69999999998,131,29033.087499999998,3,3,3,333,9,Others
CUST08322,2024-12-13,2,30658.0,565,15329.0,1,1,1,111,3,Lost Customers
CUST08323,2026-06-04,6,121581.0,27,20263.5,5,3,2,532,10,Potential Loyalists
CUST08324,2025-03-05,2,21676.0,483,10838.0,1,1,1,111,3,Lost Customers
CUST08325,2026-05-18,6,361981.8,44,60330.299999999996,4,3,4,434,11,Potential Loyalists
CUST08326,2025-05-28,1,78634.0,399,78634.0,1,1,2,112,4,Lost Customers
